policy_id,policy_name,category,subcategory,region_scope,age_min,age_max,employment_condition,housing_condition,income_condition_text,apply_start_date,apply_end_date,apply_status,source_org,source_url,summary,source_type
20260310005400112101,지방청년인재 재외공관 파견,취업,취업지원,기타,19,34,unknown,unknown,,2026-02-01,2026-12-31,open,외교부,https://www.mofa.go.kr,청년들에게 지방정부 외교활동 분야 일경험을 제공하여 지방정부 국제교류를 활성화하고 지역인재로의 성장 도모 17개 지자체에서 지역인재를 추천받아 6개월간 재외공관에 파견하여 지자체 국제교류 활동을 지원하고 지방경제활성화 방안 연구 인턴 지방청년인재 재외공관 파견,api
20260220005400212095,청년 일자리사업 참여청년 모집,취업,취업지원,서울,19,39,unknown,unknown,,2026-04-01,2026-11-30,open,서울특별시 은평구 돌봄복지국,https://www.ep.go.kr/www/selectEminwonView.do?pageUnit=10&pageIndex=1&searchCnd=all&key=748&notAncmtMgtNo=48708&notAncmtSeCode=02,"지역기반 기업에서 일경험과 경력 형성을 지원 1일 8시간, 주 5일 근무 / 월 2,533,290원(2026. 구 생활임금 기준) * 관내 기업 직접 고용 및 4대보험 가입, 근로기준법 적용 맞춤형상담서비스,인턴,중소기업,교육지원 청년 일자리사업 참여청년 모집",api
20260211005400112094,산림산업 창업지원_청년 산림창업 마중물 지원,취업,창업지원,all,19,39,unknown,unknown,,2026-04-27,2026-10-31,open,한국임업진흥원,https://www.kofpi.or.kr/notice/notice_01view.do?cPage=1&bb_seq=12319,"산림분야 청년 ㅇ 지원대상: 산림분야 창업 업력 7년 이내 19세 이상 39세 이하 청년 ㅇ 주요내용: 산림분야 청년 창업기업 육성을 위한 사업화 자금 지원 및 전문컨설팅, 네트워킹을 통한 도약 성장 도모 ㅇ 운영기간: 5월 ~ 10월 ㅇ 지원분야: 산림자원을 활용한 재화 생산, 서비스 공급 등 전 분야 ㅇ 선정규모: 16개사 내외 ㅇ 지원내용: 사업화 자금, 전문 컨설팅 등 창업 보육 - (기본지원) 선정기업 대상 사업화 자금 15백만원 동일 지급 - (추가지원) 중간평가 결과에 따라 최대 15백만원 차등 지급 보조금,중소기업,벤",api
20260126005400212081,청년 일자리사업 참여기업 모집,취업,취업지원,서울,0,0,unknown,unknown,,,,always,서울특별시 은평구 돌봄복지국,https://www.ep.go.kr/www/selectEminwonView.do?pageUnit=10&pageIndex=1&searchCnd=notAncmtSj&searchKrwd=%EC%B2%AD%EB%85%84%20%EC%9D%BC%EC%9E%90%EB%A6%AC&key=748&notAncmtMgtNo=48183&notAncmtSeCode=02,"청년의 일 경험 및 직무역량 향상을 도모하고 기업에는 청년 인재 채용의 기회 제공 참여기업에 청년을 1:1 매칭하여 인건비의 80% 지원 장기미취업청년,인턴,중소기업,보조금 청년 일자리사업 참여기업 모집",api
20251230005400212054,해운물류 인력양성 지원,취업,취업지원,경기,0,0,unknown,unknown,,2025-01-01,2025-12-31,closed,경기도,www.kiffa.or.kr,"해운물류 업계 인력양성, 산업경쟁력 강화 ○ 청년취업 지원 교육(청년취업 해운물류 아카데미) : 해운․물류 이론 및 현장교육 교육지원 해운물류 인력양성 지원",api
20251218005400212030,지역자원 연계 청년창업 지원,취업,창업지원,기타,18,45,unknown,unknown,,2024-01-01,2025-12-30,closed,재단법인전남창조경제혁신센터,https://ccei.creativekorea.or.kr/jeonnam/main.do,"청년 창업 지원을 통한 청년층 타시도 유출 방지 및 유입 활성화로 지역활력 제고 지역자원조사 활동비, 창업 교육, 멘토링, 사업화 지원 등 보조금 지역자원 연계 청년창업 지원",api
20251124005400211938,찾아가는 일자리 희망버스 운영,취업,면접지원,기타,0,0,unknown,unknown,,2025-02-01,2025-12-31,closed,재단법인전라남도중소기업일자리경제진흥원,https://job.jeonnam.go.kr,"취업을 희망하는 일자리 구인수요 기업을 방문하여 현장탐방 후 면접을 통해 채용으로 이어지는 원스톱 취업지원 서비스 제공 구직자가 채용계획이 있는 중소기업을 탐방하고 근무현장에서 면접을 실시해 중소기업 인식을 개선, 실질적인 취업으로 연계 중소기업,맞춤형상담서비스 찾아가는 일자리 희망버스 운영",api
20251111005400211828,4차 산업분야 원격실습 직업훈련 지원,취업,교육훈련,기타,15,100,job_seeking,unknown,,2025-01-01,2025-12-31,closed,충청남도 산업경제실 경제기획관 일자리기업지원과,https://cn.korchamhrd.net/,구직자 취업연계 4차산업분야 원격직업훈련 지원 최신 IT 기술을 활용하여 미취업자·재직자를 대상으로 4차산업 관련 핵심기술에 대한 원격 실습형 직업훈련 과정 운영 교육지원 4차 산업분야 원격실습 직업훈련 지원,api
20251110005400211822,수도권 청년 대상 찾아가는 토크콘서트(꿈의 그라운드 경남),취업,창업지원,기타,19,39,employed,unknown,,2025-11-19,2025-11-20,closed,경상남도 교육청년국 청년정책과,https://youth.gyeongnam.go.kr/youth/index.es?sid=a1,"경남지역 대기업 재직자 강연 경남지역 창업 성공 스토리 강연 수도권 청년 대상 찾아가는 토크콘서트 1. 일시/장소 : '25. 11. 19.(수) 15시~17시 / 서울시립대 자작마루 2. 주요내용 : 경남지역 대기업 재직자 강연 3. 강 연 자 : LG전자 김성훈 연구원, 한국항공우주산업 최재호 연구원, 한화오션 김태근 엔지니어, 두산에너빌리티 박태규 수석 1. 일시/장소 : '25. 11. 20.(목) 15시~17시 / 서울시립대 자작마루 2. 주요내용 : 경남지역 창업 성공 스토리 강연 3. 강 연 자 : (항공우주) 박준환 ",api
20251107005400211816,청년농업인 경쟁력제고 사업,취업,창업지원,경기,18,39,unknown,unknown,,,,always,경기도 경기도농업기술원 기술보급국 지도정책과,https://www.gg.go.kr/,"신기술과 결합된 경쟁력 있는 유형별(신기술, ICT, 벤처, 창업, 가공·관광 등) 사업 추진으로 청년농업인 경쟁력 향상 ㅇ 아이디어의 사업화를 위한 장비, 기계, 시설(설비 포함) 등 ㅇ ICT활용 기술 적용 생산비 절감 및 국내육성 품종 확대 사업 등 ㅇ 소포장 상품개발, 브랜드 개발(상표, 디자인, 박스 등) 등 교육지원 청년농업인 경쟁력제고 사업",api
20251107005400211815,청년농업인 영농정착지원,취업,취업지원,경기,18,40,unknown,unknown,24년도 본인부담 건강보험료 소득판정기준 중위소득 140%,,,always,경기도 농수산생명과학국 농업정책과,https://uni.agrix.go.kr/,영농 초기 불안정한 청년농에게 영농정착지원금을 지급하여 유능한 인재의 농업분야 진출 촉진 영농정착지원금 3년간 지급(90∼110만원) 장기미취업청년 청년농업인 영농정착지원,api
20251107005400211812,경기청년 역량강화 기회지원,취업,취업지원,경기,19,39,job_seeking,unknown,,,,always,경기도 미래평생교육국 청년기회과,https://apply.jobaba.net,"취업 준비에 필요한 어학·자격시험 응시료를 지원하여 취업준비 부담 완화 및 고른 취업기회 제공 1인 최대 30만원, 어학·자격시험 응시료 실비 지원 장기미취업청년 경기청년 역량강화 기회지원",api
20251106005400211805,함안청년 창업가 지속성장 지원사업,취업,창업지원,기타,19,49,unknown,unknown,,2025-01-01,2025-12-31,closed,경상남도 함안군 혁신전략담당관,https://www.haman.go.kr,"지역문제를 고민하고 해결하는 과정에서 지역 특성과 고유한 자원을 활용해 창업을 희망하는 함안청년창업가 양성 ○ 예비창업자 창업상담 ○ 창업아카데미를 통한 전문경영교육(회계, 마케팅 등) 및 컨설팅 지원 ○ 창업에 필요한 시제품 개발 및 마케팅 비용 지원 ○ 창업관련 행사 및 민간지원 연계(박람회, 마켓, 지역행사, 토크콘서트 등) 보조금 함안청년 창업가 지속성장 지원사업",api
20250917005400211702,청년친화도시 부산진구 트라이얼스토어 운영 기업 모집,취업,창업지원,all,18,39,unknown,unknown,,2025-10-02,2025-12-10,closed,부산진구,https://www.busanjin.go.kr/board/view.busanjin?boardId=BBS_0000081&menuCd=DOM_000001704001000000&paging=ok&startPage=1&dataSid=3937152,"□ 모집개요 ○ 사 업 명: 2025년 청년친화도시 트라이얼스토어 ○ 모집대상: 전국 청년창업가(창업 7년이내) ○ 모집기간: 2025. 9. 1.(월) ~ 9. 21.(일) ○ 구청지원: 전포사잇길 내 9평 점포(2주간), 기본인테리어, 공공요금 등 ○ 입점기업 준비: 포스기 및 결제수단, 상품 진열·판매물품, 운영인력, 자체 홍보 및 프로모션 전포 내 창업가가 단기로 자사를 홍보하고 물건을 판매할 수 있는 공간을 제공하여 전포상권 활성화 및 청년창업가를 지원하고자 함 중소기업,벤처 청년친화도시 부산진구 트라이얼스토어 운영 기업 ",api
20250909005400211679,공학교육혁신센터 지원,취업,교육훈련,기타,0,0,unknown,unknown,,2025-04-01,2026-02-28,closed,홍익대학교,http://grida.hongik.ac.kr,"산업계 수요 및 대학특성에 맞는 공학교육 프로그램 개발·운영으로 관내 기업 연계 캡스톤디자인 수행 ○ (사 업 명) 2025년 공학교육혁신센터 지원사업 ○ (사업기간) '25. 4. 1. ~ '26. 2. ※ 대학 회계연도 적용 ○ (총사업비) 167백만원(국비 120, 시비 20, 대학 17, 산업체 10) ※ 국비는 국가직접지원(산업통상자원부), 市는 시비 20백만원 편성‧교부 ○ (주요내용) 홍익대학교세종캠퍼스 재학생 대상으로 캡스톤디자인 20팀 모집 및 과제 수행비(팀 운영비, 경진대회 참여경비 등) 지원 보조금,교육지원 공",api
20250908005400211676,청년기업 디자인 지원사업(세종시 맞춤형디자인 지원사업),취업,취업지원,기타,19,39,unknown,unknown,,2025-02-01,2025-12-31,closed,정책기획관,https://www.sejong.go.kr/shrUrl/BG752j07WU.do,"디자인 개발에 어려움을 겪고 있는 청년에게 맞춤형 디자인 지원 □ 지원대상 사업자등록증(농업경영체등록 확인서) 소재지가 세종시 또는 주민등록상 1년 이상 거주지가 세종시 (예비)청년*창업자, (예비)청년농업인** * 만19세~ 39세 이하의 청년(1985.1.1. 이후출생) ** 만18세~45세 미만의 청년농업인(1980.1.1. 이후출생) □ 지원내용 ◦디자인 지원분야 4개 항목(브랜드·상품포장·홍보물·전시부스 그래픽 디자인 등) 중 1개 선택 가능하며 참여기업에 대한 디자인 컨설팅 진행 후 디자인 개발 ◦디자인 지원 후 6개월 ",api
20250908005400211664,초기 창업기업을 위한 창업보육공간 운영·지원,취업,창업지원,기타,0,0,unknown,unknown,,,,always,세종창조경제혁신센터,https://ccei.creativekorea.or.kr/sejong/,"혁신적인 기술창업 아이디어를 보유한 예비창업자를 위한 창업공간 운영 및 창업프로그램을 통한 역량강화 및 사업고도화 지원 ㅇ 초기창업기업을 위한 창업공간(세종창업키움센터 등) 지원 및 창업 프로그램(창업교육·사업화·멘토링 등) 운영 - (창업공간) IT·BT·CT 분야 등 (예비)창업자 및 초기창업기업을 위한 창업공간 운영 - (프로그램) 창업교육 및 사업화지원(인증지원, 시제품 제작 등)을 통한 사업고도화 지원 - (네트워킹) 입주기업 간 정기 간담회 개최를 통한 창업기업 네트워크 형성 및 기업 간 협업 활성화 교육지원,맞춤형상담서",api
20250903005400211606,청년취업박람회,취업,교육훈련,기타,19,39,unknown,unknown,,,,always,재단법인세종일자리경제진흥원,http://www.jobaram.com,"노동시장 진입 준비 중인 청년의 역량 강화를 위한 교육 및 컨설팅 운영 ○ 우수한 지역 중견‧중소기업과 청년 간 만남의 장을 제공하여 상호 간 이해도 제고 및 일자리 미스매치 해소 - (온라인 취업박람회) 세종 종합 일자리 플랫폼을 통해 온라인 채용관을 운영하여 현장박람회 안내 및 실시간 접수 진행 - (현장 취업박람회) 기업별 상담‧채용관, 컨설팅, 기업 및 일자리 기관 홍보 등 현장 행사 운영을 통한 구인-구직 매칭의 장 제공 장기미취업청년,교육지원 청년취업박람회",api
20250903005400211605,"구인‧구직만남의 날, 찾아가는 일자리상담소 운영",취업,면접지원,기타,0,0,job_seeking,unknown,,2025-01-01,2025-12-31,closed,재단법인세종일자리경제진흥원,https://sjepa.or.kr/page/sub4_2,"-구인‧구직만남의 날 운영을 통해 기업과 구직자에게 현장 면접의 기회 제공 -찾아가는 일자리상담소 운영으로 구직자가 있은 곳으로 찾아가 1:1 취업상담 (구인‧구직만남의날) 기업의 채용희망 인원을 모집하여 구직자와의 현장 면접의 기회 제공 (찾아가는 일자리상담소) 직업상담사가 관내 구직자가 있는 곳에 찾아가 1:1 상담 진행 교육지원,장기미취업청년 구인‧구직만남의 날, 찾아가는 일자리상담소 운영",api
20250902005400211578,안계행복플랫폼청년창업점포운영,취업,창업지원,기타,19,45,unknown,unknown,,,,always,의성군,www.usc.go.kr,ㅇ (목적) 안계행복플랫폼 내 청년창업점포 입점자 운영 지원 ㅇ (대상) 지역 청년 ㅇ (주요내용) 청년창업점포 입점자 운영 지원 ㅇ (전달체계) 군-입주 청년 ㅇ (목적) 안계행복플랫폼 내 청년창업점포 입점자 운영 지원 ㅇ (대상) 지역 청년 ㅇ (주요내용) 청년창업점포 입점자 운영 지원 ㅇ (전달체계) 군-입주 청년 장기미취업청년 안계행복플랫폼청년창업점포운영,api
20250902005400211577,창업허브센터운영,취업,주거지원,기타,19,45,unknown,unknown,,,,always,관광복지국,www.usc.go.kr,"ㅇ (목적) 창업과 주거, 일자리를 통합시킨 허브센터 운영 ㅇ (대상) 지역 청년 ㅇ (주요내용) 입주자 대상 사무실 및 주거공간 지원 ㅇ (전달체계) 군-입주 청년 ㅇ (목적) 창업과 주거, 일자리를 통합시킨 허브센터 운영 ㅇ (대상) 지역 청년 ㅇ (주요내용) 입주자 대상 사무실 및 주거공간 지원 ㅇ (전달체계) 군-입주 청년 주거지원,장기미취업청년 창업허브센터운영",api
